,temperature_K,ref,745,37,15,7
0,298,33.60591875931768,33.60591875931768,33.60591875931768,33.60591875931768,33.60591875931768
1,303,32.41256572592227,32.49963028107182,32.51257343792629,32.5616455420763,32.96925264014634
2,308,31.02457167733035,30.811356784552444,30.83572636033394,30.91658047565843,31.140379911155126
3,313,27.6162132869137,27.272687974639446,27.196673936817938,27.51297788737314,27.482742616554017
4,318,15.605827912337386,15.361099764394144,14.774441807813028,15.229518756025811,15.918586742001512
5,323,9.745918592328914,9.435600669425426,9.241392272423814,9.431462213652255,11.648650217563453
6,333,6.913898796976533,6.721122949404293,6.798173947965557,6.858653052904669,5.750050799326144
7,343,5.817298852181946,5.612309135968031,5.634480544107309,4.506769527917592,4.3585935214169185
