,temperature_K,ref,1200,60,24,12
0,298,556.044598652839,556.044598652839,556.044598652839,556.044598652839,556.044598652839
1,303,545.1000475165908,542.2418680265635,542.1972157514674,543.8052933166109,544.4755876348651
2,308,529.794644992262,528.3407340156904,527.0568250506619,532.3537428658683,533.5495458888882
3,313,512.8380871860875,512.0155178696804,515.2467052803082,515.388006913529,518.7513623662612
4,318,5.967471057844852,2.6635870090366507,9.78072059182674,24.24952620596614,52.823683582355564
5,323,4.692874403540946,1.2918314226263443,9.07354012669565,23.321244066189653,51.52316718870674
6,333,4.099986586783209,0.6319852624306913,7.9327342675054995,21.17369472755416,48.453443321399035
7,343,3.6028450246422326,0.39943232724343425,6.761182522657073,18.632898893053834,44.489881201071206
