macrostate,P_up,P_down,term_1,term_2
830,0.0021111566245,0.0023080115039,-5.718904303910866e-17,1.0068629259543047e-37
840,0.0020770023467,0.0023862977189,-5.796265322257874e-17,1.487599711883011e-37
850,0.0021349435252,0.0026862867349,-5.859781882297928e-17,1.3350114424936774e-37
860,0.0023037297618000003,0.0023123173021,-5.93102705871328e-17,1.2635808207390174e-37
870,0.0019754739725,0.0023251764366,-6.014750549171467e-17,1.6776659477083127e-37
880,0.0022011567026,0.0024008263035,-6.07560446510084e-17,1.1327425978758395e-37
890,0.0024098680857,0.0026381603351,-6.146980413472382e-17,1.0093191374277013e-37
900,0.0025012056744,0.0025282009443,-6.19509800064034e-17,1.1119456531830446e-37
910,0.0024297809074,0.0025124578210000002,-6.272082707240423e-17,1.2015505311968415e-37
920,0.0030163682621,0.0027570223129999996,-6.322860416060426e-17,1.023639113468386e-37
930,0.0026756006932,0.0027768482604999998,-6.417432540214606e-17,1.1502739422722733e-37
940,0.0023585914248,0.0024733820493,-6.50047698123704e-17,1.0786410468064871e-37
950,0.0020290721861,0.0023028016442,-6.606350308098117e-17,1.0661045830544101e-37
960,0.0023949690651,0.0024265267765,-6.635751143886111e-17,8.766103409092022e-38
970,0.0020706051978,0.0022625895804,-6.742543835326583e-17,1.03757069472695e-37
980,0.0018559751753,0.0020432719522,-6.818461322573565e-17,9.19329400269287e-38
990,0.0016608937278,0.0020254315327000003,-6.884227847617048e-17,1.3938279169295096e-37
1000,0.0016112135210999998,0.00234895921,-6.989856316129014e-17,1.2622267532789123e-37
1010,0.0015957161379,0.0019177896953000001,-7.069249840167085e-17,7.679703076417946e-38
1020,0.0013236516122999999,0.001870571856,-7.162054127582365e-17,9.645076964637307e-38
1030,0.0010614105217,0.0018836235285,-7.223118583790378e-17,9.468640059256259e-38
1040,0.0010282087487,0.0017992422957999999,-7.326296641959513e-17,1.6839985310894044e-37
1050,0.0008824582768800001,0.001577860471,-7.442860283934318e-17,8.636235397348545e-38
1060,0.00077113575493,0.0018601227893,-7.503316397414941e-17,9.405072260475227e-38
1070,0.00068175645172,0.0016551913301,-7.58600444818113e-17,1.1178011852066891e-37
1080,0.00070674609933,0.0015977673183,-7.633829794067457e-17,9.59858267508995e-38
1090,0.00045321728211000003,0.0015779045137,-7.742238872189589e-17,1.770632685814838e-37
1100,0.00045728010617,0.0016300625883000001,-7.837981175515151e-17,9.55723754829943e-38
1110,0.00036260561754000004,0.0016682002500999998,-7.899401201574337e-17,8.943858816930255e-38
1120,0.0003604515917,0.0018062655539000001,-8.01022891895891e-17,1.5308250006246456e-37
1130,0.00025573634025,0.0014263893585,-8.081682055911745e-17,8.121247146377747e-38
1140,0.00026660840866,0.0016176748504999998,-8.125784254763588e-17,9.797866733390362e-38
1150,0.00020781401116000002,0.0013905318713,-8.264230748860645e-17,1.035790532896443e-37
1160,0.00013771315177,0.0015965813368,-8.337135162752528e-17,9.137387913699895e-38
1170,0.00016252900424000002,0.0016710051439999998,-8.386263155775685e-17,8.584784402509205e-38
1180,0.00015235074142999999,0.0014878210386999999,-8.47065412316367e-17,1.7135516080253154e-37
1190,0.00012113484329000001,0.0014365944884999998,-8.586481576303369e-17,1.05125534619715e-37
1200,0.00010881585767000001,0.0017460619982999999,-8.625785553792174e-17,8.187577227250623e-38
