macrostate,P_up,P_down,term_1,term_2
300,0.0013730481909,0.0138835518,-1.8962114062096768e-17,7.548548969429525e-38
310,0.0013646727700000001,0.013935420988,-1.950520761316129e-17,5.058147896031911e-38
320,0.0012558155414,0.012130127507,-2.027354678577476e-17,6.250981369680144e-38
330,0.0014871132844,0.01258915205,-2.067902006624882e-17,5.642818442346209e-38
340,0.0015045946073,0.013205612851,-2.1396896414156036e-17,1.05108434170946e-37
350,0.0012903023402999999,0.011029722132000002,-2.2303685990751786e-17,5.180754462420881e-38
360,0.0016109711877999998,0.012682079147999998,-2.2560568439992073e-17,7.303916086253835e-38
370,0.0016840086915000001,0.013867841646,-2.2798447713726256e-17,6.738585988123448e-38
380,0.0014439961372,0.011812662498999999,-2.4024043505660192e-17,1.0394487779342415e-37
390,0.0013720162351,0.011673592478,-2.4699021886268736e-17,8.82001378291575e-38
400,0.0015071601734,0.012173432772999999,-2.521782285714435e-17,1.1645814192652092e-37
410,0.0013212931859000001,0.011042533079,-2.6113167830340404e-17,7.049931814679286e-38
420,0.0014247225179,0.010931302896,-2.658517417038908e-17,8.562051717875901e-38
430,0.0012825133046,0.010071954389,-2.7437643155781283e-17,7.664640346722546e-38
440,0.0015825913723,0.012726993047,-2.7525092442382394e-17,9.113877267681905e-38
450,0.0015198724867999999,0.011571145083,-2.8330831966352485e-17,8.814994663333444e-38
460,0.0014634933883,0.011450153602,-2.908643731527704e-17,7.774475931327611e-38
470,0.0015412065672999998,0.010842877879999999,-2.962340817438843e-17,7.885874488668493e-38
480,0.0015812168335999999,0.010535207458999999,-3.026088865810732e-17,7.439010270631951e-38
490,0.0015324935199,0.010234979547,-3.0954471758071504e-17,9.012393634180221e-38
500,0.0016731884894,0.011696038434,-3.146507494911449e-17,8.307501379487694e-38
510,0.0014800833241999998,0.010064685191,-3.2401784298325696e-17,9.030381873435986e-38
520,0.0016124726441000001,0.010223866594,-3.289187616266465e-17,9.91297896944796e-38
530,0.0015085972060999999,0.010409175595,-3.370013228031089e-17,8.707157742337702e-38
540,0.0014692656554,0.009561840412200002,-3.4431419352135214e-17,1.445444321619462e-37
550,0.001602025522,0.010067731985,-3.497904556998453e-17,1.0736274641030276e-37
560,0.0013940331883,0.0097314012383,-3.5883906075862723e-17,1.1008199674604507e-37
570,0.0014441663717,0.010019471629999999,-3.6440305736831024e-17,1.2721762879756755e-37
580,0.0016032605327,0.009610346178700001,-3.6909453717815737e-17,1.220474448860396e-37
590,0.001677469156,0.009422796257,-3.755807980359969e-17,1.041220784895335e-37
600,0.0015909790140000001,0.009357342789,-3.833434411880519e-17,9.061116149301754e-38
610,0.0016864519081,0.009396843447,-3.900358189387059e-17,9.706428396349524e-38
620,0.001717018363,0.0092388343775,-3.965909002464905e-17,9.200895284529467e-38
630,0.0016729604465,0.0094226351212,-4.03442329703129e-17,1.0610318617275018e-37
640,0.0019840088576999998,0.0091983235057,-4.070387902797958e-17,1.0892853075945972e-37
650,0.0017305178235,0.0091310269508,-4.1730037292976917e-17,1.1373968316934783e-37
660,0.0018412639620999998,0.009092937076200002,-4.2250624365269396e-17,1.0215841132389747e-37
670,0.001959314682,0.0094807500952,-4.287290016171173e-17,1.1591244532122562e-37
680,0.0020776705566,0.0094298539508,-4.3572389192123294e-17,1.0120709661956422e-37
690,0.0019159845460999998,0.0088488982015,-4.435469514213936e-17,9.851174399156843e-38
700,0.0017914039,0.008545987324600001,-4.509886257787109e-17,1.0535984995898853e-37
710,0.0017350250065,0.0084157949265,-4.5907823656262864e-17,8.962527645416707e-38
720,0.0018243183115000002,0.0084841739166,-4.659873415218997e-17,1.1960242751710528e-37
730,0.0017162663944,0.008591884306799998,-4.7355297190452444e-17,1.0971199368605017e-37
740,0.0017792001426,0.008535308864600001,-4.80922474210872e-17,9.783040463342816e-38
750,0.0016524170593,0.0085991598955,-4.8806607410995085e-17,9.182367061872492e-38
760,0.0015839209845999998,0.0082216893493,-4.969576960170308e-17,1.4268813915244631e-37
770,0.0015307134005,0.00829391606,-5.04594727074068e-17,9.817621351594367e-38
780,0.0014124273999,0.0084616436158,-5.1208032830021027e-17,1.1970369503759215e-37
790,0.0012959797044,0.0085550187893,-5.1958152402097004e-17,1.3845762785394948e-37
800,0.0014117477439,0.009202533781399999,-5.2555187903019534e-17,1.2441693273165323e-37
810,0.0013100269035,0.0087940184908,-5.330483813157035e-17,1.2377996256328576e-37
820,0.0019496701227,0.010215897411,-5.349997621463037e-17,9.95210494550874e-38
830,0.0012508432489,0.0083604345508,-5.4942534999589994e-17,1.2493222386767642e-37
840,0.0012644808514,0.0091995859345,-5.55204483412349e-17,1.342400668125831e-37
850,0.0011856680347,0.0089279584766,-5.635892046476877e-17,1.3714139915986937e-37
860,0.0014543209425,0.009967581514600001,-5.667097131303478e-17,1.4562883146453225e-37
870,0.0014124402422,0.0094475845744,-5.732777919594008e-17,1.3594595186006972e-37
880,0.0017429658130999998,0.010552173663000002,-5.767082716469324e-17,1.320738743847855e-37
890,0.0012625574173,0.008436138892399999,-5.901314296318866e-17,1.446627962758352e-37
900,0.0014907170971,0.0097622841008,-5.953282902605165e-17,1.675146754848068e-37
910,0.0017500295952000001,0.01021453112,-6.005667394842431e-17,1.8733904357645886e-37
920,0.0017454862520000002,0.010250292824,-6.072491766988487e-17,1.0405420498449169e-37
930,0.0019153221317999999,0.01094748463,-6.11896794544099e-17,1.1167123071244816e-37
940,0.0018040467089,0.010279031818,-6.20831381263792e-17,1.0582544448835404e-37
950,0.0017523384320999999,0.010060845061,-6.284405542394726e-17,1.308658744004514e-37
960,0.00158106191,0.010112722205,-6.37181311192861e-17,1.3128434249544233e-37
970,0.0014015227910000002,0.0094514336797,-6.460177740425645e-17,1.1052722318327873e-37
980,0.0012626695855999998,0.0090037872865,-6.549580898310273e-17,1.2692734664176046e-37
990,0.0010984327704000002,0.0092923599291,-6.617855418352918e-17,1.2165415013198804e-37
1000,0.00098280709717,0.0093497808772,-6.684706708844382e-17,1.351622896624059e-37
1010,0.0010024578179,0.0090490697004,-6.786725819366571e-17,1.5454179116589089e-37
1020,0.0007568897346,0.0083357665438,-6.899834012094647e-17,1.1910426962497343e-37
1030,0.00078236266565,0.0086950689578,-6.955903005594804e-17,1.2914451957556425e-37
1040,0.0006139266578200001,0.008394440516,-7.017375001255614e-17,1.1254845540057194e-37
1050,0.0006562390724500001,0.0083247742854,-7.097215330351963e-17,1.4384327218745486e-37
1060,0.00059097718555,0.0085130896592,-7.183321192126936e-17,1.3711599062247778e-37
1070,0.00046001107455999996,0.0076861112327,-7.283456257156643e-17,1.344131770544998e-37
1080,0.00041336419295,0.0076389910177,-7.38278437068035e-17,1.2746112665204134e-37
1090,0.00032314325685000006,0.0080145415139,-7.446148372266684e-17,1.3107715742820354e-37
1100,0.00032370200563,0.0072621610339,-7.550579284878552e-17,1.1008455138225254e-37
1110,0.000297519991,0.0076080880547000004,-7.603093654614872e-17,2.575132708508818e-37
1120,0.00018642589134,0.007311626658,-7.709447821663238e-17,1.0126202020223403e-37
1130,0.00019998188300999998,0.0076674487213,-7.761322138305537e-17,1.3620975955426028e-37
1140,0.00015829318188999997,0.0078444507267,-7.840339426405589e-17,1.3076072230682756e-37
1150,0.00014789519489,0.0077120453723999996,-7.911510696355175e-17,2.4953765444973447e-37
1160,0.00010522690754000002,0.00702364589,-8.034880767527657e-17,2.346688979742466e-37
1170,0.0001309200979,0.0074863395721,-8.089506076106149e-17,1.0656235196042973e-37
1180,9.123423375700002e-05,0.0072159240171,-8.169680246356342e-17,1.2351464876883244e-37
1190,7.3799486986e-05,0.0070456478376,-8.239470078512835e-17,1.5571171458802447e-37
1200,6.4917116085e-05,0.0073750686578999995,-8.312873593895079e-17,2.036813810141502e-37
