,macrostate,P_up,P_down,term_1,term_2,term_3
25,267,0.0042467314436,0.020374676932999998,-2.0671282540315007e-17,5.438830185184921e-38,3.514428878782837e-57
26,278,0.0041952053418,0.021641170799,-2.1359207988574248e-17,4.2665438598569207e-38,8.408691197864303e-58
27,289,0.0041105860975999995,0.021149677485,-2.21734507438881e-17,5.40375940523964e-38,-1.9563815372899622e-57
28,300,0.0036718442719,0.019583438015,-2.3114861188313386e-17,6.395530857303925e-38,1.0207325498461905e-57
29,310,0.004035676785900001,0.019978253614,-2.3575132280940294e-17,4.693388698140366e-38,-1.063957210915045e-57
30,321,0.0035183514197,0.020008189664,-2.4605156715759118e-17,6.111123161576597e-38,1.333084233279811e-57
31,332,0.0035316942873000003,0.020257677021000002,-2.529087350576833e-17,6.098451661343917e-38,-1.4397935380781784e-57
32,342,0.0034335274922,0.01765026128,-2.6083639306264803e-17,6.423349027319287e-38,-2.3328262700938085e-57
33,353,0.0031019218880999995,0.016617643185,-2.704123854626322e-17,5.057517662329825e-38,-2.7510825534717347e-59
34,364,0.003022702598,0.017192956300999998,-2.775619373789658e-17,6.57356426353068e-38,-6.54207322204421e-59
35,374,0.0032897085877,0.016807223592,-2.839080602726894e-17,8.034643262473686e-38,2.9719503421733917e-57
36,385,0.0031157433314,0.016272612264,-2.924775708070527e-17,5.434980917251309e-38,1.520862248459808e-57
37,396,0.0030396868982,0.01538399305,-3.006485515789969e-17,7.449007581840363e-38,-3.332831044698622e-57
38,407,0.0031833193368,0.016948072576999998,-3.0743598042432574e-17,5.894741589467965e-38,-2.526498048773886e-57
39,417,0.0034180138280999997,0.017100555482999998,-3.121869404559944e-17,7.086563148734972e-38,6.249403128453105e-58
40,428,0.0030985456193000005,0.016112462087000002,-3.220197134419059e-17,5.913855301667437e-38,-2.4873831957364132e-57
41,439,0.0030539516482000002,0.015427493516,-3.3058821506298225e-17,6.569926835207501e-38,-3.5049939493865993e-57
42,449,0.0028103001356,0.014887473692,-3.392661563828726e-17,7.093994206831379e-38,-4.368075746770888e-57
43,460,0.0029654217406,0.015179751288,-3.4502000465072543e-17,7.005961457713172e-38,1.955622819601281e-57
44,471,0.0028602983716999996,0.015237712732,-3.5397173552602254e-17,6.157495684377031e-38,1.776063942798301e-57
45,481,0.0027725011627,0.01472861156,-3.619887923491185e-17,7.465471928687722e-38,7.117876531263189e-58
46,492,0.0029370026360000002,0.015023585566,-3.6827988709976856e-17,9.041522544858521e-38,-2.329706271186286e-57
47,503,0.0031213052818000004,0.015615680792,-3.7532228792214075e-17,8.650737855511171e-38,6.389756779117981e-58
48,514,0.002841851444,0.015290730684,-3.845975882787725e-17,8.547041512942047e-38,1.9481716526364857e-59
49,524,0.0028390928993000004,0.014340117492,-3.921912148899988e-17,8.432977411016409e-38,4.2370711775412047e-57
50,535,0.002800465333,0.014594552796,-4.006775604147779e-17,8.038592487556691e-38,3.851203720335312e-57
51,546,0.0030186718543,0.015665865689,-4.0678286357254326e-17,9.240285768555976e-38,2.6427980211392945e-57
52,556,0.0026174792824,0.014458856309,-4.1564507234345796e-17,1.0141846174883233e-37,-2.7570207575913006e-57
53,567,0.0032012649404999996,0.015512094760000001,-4.2120855141353595e-17,8.08625968170861e-38,1.56598591954499e-57
54,578,0.0027531313766,0.014572389960000001,-4.309984092586319e-17,1.0272663909168612e-37,-1.615929178883587e-57
55,588,0.0027731594803,0.014852459915,-4.388490885221627e-17,8.547437243767951e-38,-2.65578782015823e-57
56,599,0.0027362944132,0.014679089362,-4.462561532880366e-17,7.827180229603782e-38,2.003945734209684e-57
57,610,0.0026010249408000004,0.013884914342,-4.5602492512660847e-17,8.631208757547158e-38,2.1385735123685105e-57
58,621,0.0024359536034000004,0.01412937811,-4.6439434504951596e-17,8.924233974530228e-38,-8.746465614464954e-58
59,631,0.002191517213,0.013259090344,-4.7307452804730917e-17,9.264393531079148e-38,4.4077571580945615e-57
60,642,0.0020436573782999998,0.012760441913000001,-4.82115611747435e-17,8.607871401653196e-38,1.1900268909119147e-58
61,653,0.0019231787700000002,0.012457317759,-4.914552856585144e-17,8.660535335811056e-38,5.100864216613495e-58
62,663,0.0016795828204,0.011662995286999999,-5.001158850740624e-17,8.579912670402901e-38,-2.421904465703598e-57
63,674,0.0015375274782000001,0.011444498126000001,-5.100644870262184e-17,8.913905482132801e-38,1.5591957697775867e-58
64,685,0.0013646756304,0.011226204085999999,-5.192662563242313e-17,9.49626325102615e-38,1.2809012173124918e-57
65,695,0.0012099587874000001,0.010951587605,-5.272663757528986e-17,9.999300770636908e-38,-2.8237322969785126e-57
66,706,0.0010666740102,0.010525031696,-5.36839011920477e-17,1.1139641639665067e-37,-1.9775244014223726e-57
67,717,0.0009379454143500001,0.010237445933,-5.459130868463591e-17,9.068465936038646e-38,-3.860041028597819e-57
68,728,0.00085384842802,0.010064719344,-5.559985192294584e-17,9.376213115249069e-38,-4.4013258804579545e-57
69,738,0.00080050012942,0.009769927729600001,-5.640642865930363e-17,9.016192709345912e-38,2.742271933532603e-57
70,749,0.00068839919748,0.0095546792004,-5.740314106827847e-17,8.697825739432863e-38,-1.3647759416041746e-57
71,760,0.0006044996713699999,0.0091183140639,-5.837998405279229e-17,1.0320037462595787e-37,-5.4907995145358264e-58
72,770,0.00052812933391,0.009073440279600001,-5.92750284772779e-17,7.729923845129532e-38,-1.946639412984838e-57
73,781,0.00046465481399,0.0088467983468,-6.01354812159747e-17,9.456181252139728e-38,4.589698386208354e-57
74,792,0.00038565982956,0.008351531620100001,-6.116297222693676e-17,9.795289605863582e-38,2.368301514230607e-57
75,802,0.00034465151504000003,0.0080313568004,-6.210878849232895e-17,1.1722388368711097e-37,-9.158901898679284e-57
76,813,0.00028120744902,0.0078961136457,-6.308160416812329e-17,1.0576016982251499e-37,7.462611592262771e-57
77,824,0.00025343639293,0.007656364516,-6.402356669106123e-17,1.0270366539658899e-37,2.5829077324224244e-57
78,835,0.00021357558259,0.007689440980699999,-6.497303339339446e-17,9.320885672545909e-38,-1.4602187919978356e-57
79,845,0.00016736111218000003,0.007458241967100001,-6.590360668246406e-17,1.0207262830744532e-37,-1.7714343909901495e-57
80,856,0.000138242512,0.0073123122785000005,-6.687299820173684e-17,1.01975473774482e-37,-5.6138967242028656e-58
81,867,0.00012192702529000001,0.006962836625600001,-6.799938728222137e-17,9.053213857128417e-38,2.0848211782003668e-57
82,877,0.00010267837567,0.0068767011812,-6.885484689087331e-17,1.074122012450794e-37,6.233637167929856e-58
83,888,8.475449393299999e-05,0.0066240227723,-6.985351449076418e-17,1.006838794363139e-37,4.685311748407522e-57
