macrostate,P_up,P_down,term_1,term_2
430,0.0012920324867,0.015429386246,-2.6655718411954107e-17,1.3055398374593083e-37
440,0.001315829077,0.016395087052,-2.7280961664283428e-17,1.061929570383098e-37
450,0.0012843997561,0.01452931876,-2.792886733405192e-17,1.0079010600444388e-37
460,0.0011816787732999998,0.014385830103,-2.8740437670518103e-17,8.190068882105455e-38
470,0.0012652453427,0.014998025404,-2.937197332786994e-17,9.263698395559591e-38
480,0.0014109231113,0.015187739725,-2.967547157635435e-17,8.463227397294727e-38
490,0.0013477063201,0.014076070889000002,-3.041409850158108e-17,1.0646715674377976e-37
500,0.0013095453538,0.014213735067000001,-3.108955872963744e-17,1.374981595489321e-37
510,0.0013061019636,0.013962474856,-3.18479700749148e-17,9.067675234444147e-38
520,0.0015931230573,0.014312432034,-3.199443197431083e-17,1.038366472675666e-37
530,0.0013116242300000001,0.013318047715,-3.306893118359153e-17,1.0601790929993215e-37
540,0.0013864396108000001,0.013770387930000001,-3.3721598274696074e-17,9.143862580685066e-38
550,0.001363423115,0.013543931989,-3.4401627178691343e-17,1.0900744346783726e-37
560,0.0013566766095999998,0.013844036433000001,-3.5103552474683914e-17,9.768191060307158e-38
570,0.0012788899718,0.013882919732,-3.585704927421812e-17,1.5125137498422828e-37
580,0.0014262296303,0.013868534968999998,-3.6316346781206074e-17,9.642412932777507e-38
590,0.0013115502422999998,0.013160790927,-3.71281723945644e-17,1.0561826853366063e-37
600,0.0012537183288,0.013087529152,-3.7873733085092315e-17,1.0199720342872173e-37
610,0.0013966506245,0.012979187679999999,-3.8432759713225425e-17,1.2529267515048311e-37
620,0.0015532078810999998,0.013361854474,-3.895744036607897e-17,1.1763317118017353e-37
630,0.0016917817262,0.01343519227,-3.944495014477504e-17,1.1520426599554919e-37
640,0.0016432965305999997,0.013397083751,-4.0206450090382865e-17,1.0786366165685492e-37
650,0.0017247460559000002,0.013391543342,-4.081556830154336e-17,1.2332754037530411e-37
660,0.0016854981702000003,0.013384572078,-4.149453441842352e-17,9.351980299872495e-38
670,0.0017765373841,0.013372086129999999,-4.212081834768396e-17,1.0946012112662405e-37
680,0.0017434077221,0.012983470234999999,-4.294526964402563e-17,1.0630053765983215e-37
690,0.0017227590129999999,0.013354955488,-4.3584078438510164e-17,1.229179308670361e-37
700,0.001644495919,0.012762124357,-4.4376352965008534e-17,1.12524031141585e-37
710,0.0016386268722,0.01288676798,-4.5052514017191266e-17,9.855005431334286e-38
720,0.0016856016204,0.013801900001000001,-4.5770310421322254e-17,9.724430691952867e-38
730,0.0015338154049,0.012731554191999998,-4.6625567139574693e-17,9.502768036451749e-38
740,0.0014545633392,0.012376854294000001,-4.7446367983384085e-17,1.4348246837579234e-37
750,0.0013558923894000001,0.012152383895,-4.8240192804558277e-17,1.1023779356876765e-37
