,pressure_Pa,p/p0,fugacity_Pa,uptake,metastable_gas,metastable_liq
0,1.0,0.0002197873962310666,0.979242067610702,0.043347756929318165,,
1,23.85854992149465,0.0052438085650942275,23.363295755317573,0.9471737357722593,,
2,46.7170998429893,0.010267829733957389,45.74734944302444,1.7106752049243277,,
3,69.57564976448396,0.01529185090282055,68.13140313073131,2.3641774301416754,,
4,92.4341996859786,0.02031587207168371,90.51545681843818,2.9298547868725406,,
5,115.29274960747324,0.02533989324054687,112.89951050614505,3.42429684794871,,
6,138.1512995289679,0.030363914409410036,135.28356419385193,3.8601624596315887,,
7,161.00984945046255,0.035387935578273196,157.6676178815588,4.247278818810543,,
8,183.8683993719572,0.04041195674713635,180.05167156926566,4.593391303085972,,
9,206.72694929345184,0.045435977915999515,202.43572525697252,4.9046870160703895,,
10,229.58549921494648,0.05045999908486267,224.8197789446794,5.186167902617856,,
11,252.44404913644115,0.055484020253725834,247.20383263238628,5.441921556335271,,
12,275.3025990579358,0.060508041422589004,269.58788632009316,5.675321017159266,,
13,298.16114897943044,0.06553206259145215,291.9719400078,5.8891743726160115,,
14,321.01969890092516,0.07055608376031533,314.3559936955069,6.08583828441995,,
15,343.8782488224197,0.07558010492917848,336.7400473832137,6.267305197122879,,
16,366.7367987439144,0.08060412609804164,359.12410107092063,6.435271081954638,,
17,389.59534866540906,0.0856281472669048,381.50815475862754,6.591188602667376,,
18,412.4538985869037,0.09065216843576795,403.89220844633434,6.736309236638807,,
19,435.31244850839835,0.09567618960463112,426.27626213404125,6.871716938672187,,
20,458.17099842989296,0.10070021077349428,448.6603158217481,6.998355265001447,,
21,481.02954835138763,0.10572423194235744,471.04436950945495,7.117049394678168,,
22,503.8880982728823,0.11074825311122061,493.42842319716186,7.228524137553701,,
23,526.7466481943769,0.11577227428008376,515.8124768848687,7.333418763859297,,
24,549.6051981158716,0.12079629544894693,538.1965305725756,7.432299303376552,,
25,572.4637480373663,0.1258203166178101,560.5805842602824,7.525668823600255,,
26,595.3222979588609,0.13084433778667323,582.9646379479893,7.613976092425086,,
27,618.1808478803555,0.1358683589555364,605.3486916356961,7.697622951506681,,
