,pressure_Pa,p/p0,fugacity_Pa,uptake,metastable_gas
30,686.7564976448394,0.15094042246212588,672.5008526988167,7.179903459183696,
31,709.6150475663342,0.15596444363098905,694.8849063865237,7.256551765295661,
32,732.4735974878288,0.1609884647998522,717.2689600742306,7.331325218434696,
33,755.3321474093234,0.16601248596871537,739.6530137619374,7.40432937635945,
34,778.190697330818,0.1710365071375785,762.0370674496443,7.475682727491615,
35,801.0492472523127,0.1760605283064417,784.4211211373512,7.54552266455994,
36,823.9077971738074,0.18108454947530483,806.805174825058,7.614012797259638,
37,846.7663470953022,0.18610857064416805,829.189228512765,7.68135193063959,
38,869.6248970167967,0.1911325918130312,851.5732822004718,7.747785248897034,
39,892.4834469382913,0.19615661298189432,873.9573358881786,7.813618594232854,
40,915.3419968597859,0.2011806341507575,896.3413895758855,7.879237288815112,
41,938.2005467812807,0.20620465531962065,918.7254432635924,7.945131840455126,
42,961.0590967027753,0.2112286764884838,941.1094969512992,8.011934331174043,
43,983.9176466242699,0.21625269765734698,963.4935506390061,8.080471753518873,
44,1006.7761965457646,0.22127671882621014,985.877604326713,8.15184689944591,
45,1029.6347464672592,0.2263007399950733,1008.2616580144198,8.227565399846823,
46,1052.4932963887538,0.23132476116393644,1030.6457117021266,8.30974303203366,
47,1075.3518463102484,0.2363487823327996,1053.0297653898335,8.401459855373954,
48,1098.2103962317433,0.24137280350166282,1075.4138190775407,8.507412007809647,
49,1121.068946153238,0.24639682467052595,1097.7978727652473,8.635607545006392,
50,1143.9274960747325,0.2514208458393891,1120.1819264529543,8.815333600234094,
51,1166.7860459962271,0.25644486700825225,1142.5659801406612,9.57613279407066,
52,1189.6445959177217,0.26146888817711544,1164.9500338283679,24.006114192306736,9.35867074514928
53,1212.5031458392164,0.2664929093459786,1187.3340875160748,39.12037841586135,9.919740306133702
54,1235.361695760711,0.2715169305148417,1209.7181412037817,53.89799265821284,10.69734446748034
55,1258.2202456822058,0.2765409516837049,1232.1021948914886,54.36511809611514,24.72119279983136
56,1281.0787956037004,0.2815649728525681,1254.4862485791955,54.72416717585835,
57,1303.937345525195,0.28658899402143123,1276.8703022669024,55.04843995736585,
58,1326.7958954466897,0.29161301519029437,1299.254355954609,55.3516622634379,
59,1349.6544453681843,0.29663703635915756,1321.638409642316,55.64131469453917,
60,1372.5129952896789,0.3016610575280207,1344.022463330023,55.92220503212457,
61,1395.3715452111737,0.3066850786968839,1366.4065170177298,56.1976694586636,
62,1418.2300951326683,0.3117090998657471,1388.7905707054367,56.46998038649201,
63,1441.088645054163,0.3167331210346102,1411.1746243931436,56.74046943379335,
64,1463.9471949756576,0.32175714220347335,1433.5586780808503,57.00958463081559,
65,1486.8057448971522,0.3267811633723365,1455.9427317685572,57.27698617241554,
66,1509.6642948186468,0.33180518454119967,1478.3267854562641,57.54171893812363,
67,1532.5228447401414,0.3368292057100628,1500.7108391439708,57.80245191875262,
68,1555.3813946616363,0.341853226878926,1523.094892831678,58.05774296311473,
69,1578.2399445831309,0.3468772480477892,1545.4789465193849,58.306277037721,
70,1601.0984945046255,0.3519012692166523,1567.8630002070915,58.54703733222251,
71,1623.95704442612,0.35692529038551546,1590.2470538947985,58.779392317141735,
72,1646.8155943476147,0.36194931155437865,1612.6311075825054,59.00310575374966,
73,1669.6741442691093,0.3669733327232418,1635.015161270212,59.21829153733902,
74,1692.5326941906042,0.371997353892105,1657.3992149579192,59.42533889642885,
75,1715.3912441120988,0.3770213750609681,1679.783268645626,59.62482906098909,
76,1738.2497940335934,0.3820453962298313,1702.1673223333328,59.81745693898947,
77,1761.108343955088,0.38706941739869444,1724.5513760210397,60.0039643331149,
78,1783.9668938765826,0.3920934385675576,1746.9354297087466,60.185086464368055,
79,1806.8254437980772,0.39711745973642076,1769.3194833964533,60.36151112815387,
80,1829.6839937195718,0.4021414809052839,1791.7035370841602,60.53384901914588,
81,1852.5425436410667,0.4071655020741471,1814.0875907718673,60.70261383479283,
82,1875.4010935625613,0.4121895232430103,1836.471644459574,60.86821110159417,
83,1898.259643484056,0.4172135444118734,1858.855698147281,61.03093491521576,
84,1921.1181934055505,0.42223756558073655,1881.2397518349878,61.19097181017554,
85,1943.9767433270451,0.42726158674959974,1903.6238055226945,61.3484107872809,
86,1966.8352932485398,0.4322856079184629,1926.0078592104014,61.50325822009828,
87,1989.6938431700346,0.43730962908732607,1948.3919128981086,61.65545605960935,
88,2012.5523930915292,0.4423336502561892,1970.7759665858152,61.80490157300867,
89,2035.4109430130238,0.4473576714250524,1993.1600202735222,61.9514668616848,
90,2058.2694929345184,0.45238169259391553,2015.544073961229,62.09501662166943,
91,2081.128042856013,0.45740571376277867,2037.9281276489357,62.2354229988662,
92,2103.9865927775077,0.46242973493164186,2060.312181336643,62.37257687475392,
93,2126.8451426990023,0.467453756100505,2082.6962350243493,62.50639540652651,
94,2149.703692620497,0.4724777772693681,2105.0802887120562,62.63682606147461,
95,2172.5622425419915,0.4775017984382313,2127.464342399763,62.7638476794077,
96,2195.4207924634866,0.48252581960709456,2149.8483960874705,62.887469253602355,
97,2218.279342384981,0.4875498407759577,2172.2324497751774,63.007727152597106,
98,2241.137892306476,0.49257386194482083,2194.6165034628843,63.12468144306238,
99,2263.9964422279704,0.497597883113684,2217.000557150591,63.23841185476539,
100,2286.854992149465,0.5026219042825472,2239.3846108382977,63.34901378691409,
101,2309.7135420709596,0.5076459254514103,2261.7686645260046,63.45659461661349,
102,2332.5720919924543,0.5126699466202734,2284.1527182137115,63.561270451687626,
103,2355.430641913949,0.5176939677891366,2306.5367719014184,63.66316337869512,
104,2378.2891918354435,0.5227179889579998,2328.9208255891253,63.7623991938925,
105,2401.147741756938,0.527742010126863,2351.304879276832,63.859105566718796,
106,2424.0062916784327,0.5327660312957261,2373.6889329645387,63.953410566980274,
107,2446.8648415999273,0.5377900524645892,2396.0729866522456,64.04544148264876,
108,2469.723391521422,0.5428140736334524,2418.4570403399525,64.13532386017958,
109,2492.581941442917,0.5478380948023156,2440.84109402766,64.22318070919376,
110,2515.4404913644116,0.5528621159711787,2463.225147715367,64.30913182555607,
111,2538.2990412859062,0.557886137140042,2485.6092014030733,64.39329319905816,
112,2561.157591207401,0.5629101583089051,2507.99325509078,64.4757764830595,
113,2584.0161411288955,0.5679341794777683,2530.377308778487,64.55668851286812,
114,2606.87469105039,0.5729582006466314,2552.761362466194,64.63613086710976,
115,2629.7332409718847,0.5779822218154945,2575.145416153901,64.71419947187576,
116,2652.5917908933793,0.5830062429843577,2597.529469841608,64.79098425128568,
117,2675.450340814874,0.5880302641532209,2619.9135235293143,64.86656883038582,
118,2698.3088907363685,0.593054285322084,2642.297577217021,64.94103029728079,
119,2721.167440657863,0.5980783064909472,2664.681630904728,65.01443903148274,
120,2744.0259905793578,0.6031023276598103,2687.065684592435,65.086858604521,
121,2766.8845405008524,0.6081263488286734,2709.449738280142,65.15834575746759,
122,2789.7430904223474,0.6131503699975367,2731.8337919678493,65.2289504581061,
123,2812.601640343842,0.6181743911663998,2754.2178456555557,65.29871603829496,
124,2835.4601902653367,0.6231984123352631,2776.6018993432626,65.36767940972483,
125,2858.3187401868313,0.6282224335041262,2798.9859530309695,65.43587135401337,
126,2881.177290108326,0.6332464546729893,2821.3700067186764,65.50331688070032,
127,2904.0358400298205,0.6382704758418525,2843.7540604063834,65.57003564494023,
128,2926.894389951315,0.6432944970107156,2866.1381140940903,65.63604241484991,
129,2949.7529398728097,0.6483185181795788,2888.5221677817967,65.70134757728793,
130,2972.6114897943044,0.653342539348442,2910.9062214695036,65.76595767007186,
131,2995.470039715799,0.6583665605173051,2933.2902751572105,65.82987592819329,
132,3018.3285896372936,0.6633905816861683,2955.6743288449175,65.89310283188915,
133,3041.187139558788,0.6684146028550314,2978.0583825326244,65.95563664489637,
134,3064.045689480283,0.6734386240238945,3000.4424362203313,66.01747393230472,
135,3086.904239401778,0.6784626451927578,3022.826489908038,66.0786100487333,
136,3109.7627893232725,0.6834866663616209,3045.210543595745,66.13903958905662,
137,3132.621339244767,0.6885106875304842,3067.594597283452,66.19875679579063,
138,3155.4798891662617,0.6935347086993473,3089.978650971159,66.25775591887715,
139,3178.3384390877563,0.6985587298682104,3112.362704658866,66.31603152548115,
140,3201.196989009251,0.7035827510370736,3134.7467583465727,66.37357875903881,
141,3224.0555389307456,0.7086067722059367,3157.130812034279,66.43039354832172,
142,3246.91408885224,0.7136307933747998,3179.514865721986,66.48647276856583,
143,3269.772638773735,0.7186548145436631,3201.898919409693,66.5418143577573,
144,3292.6311886952294,0.7236788357125262,3224.2829730974,66.59641739204375,
145,3315.489738616724,0.7287028568813894,3246.667026785107,66.65028212468651,
146,3338.3482885382186,0.7337268780502525,3269.0510804728137,66.70340999341686,
147,3361.2068384597133,0.7387508992191156,3291.43513416052,66.75580360108252,
148,3384.0653883812083,0.7437749203879789,3313.8191878482276,66.80746667444622,
149,3406.923938302703,0.748798941556842,3336.2032415359345,66.85840400580581,
150,3429.7824882241976,0.7538229627257053,3358.5872952236414,66.90862138169163,
151,3452.641038145692,0.7588469838945684,3380.9713489113483,66.95812550262406,
152,3475.499588067187,0.7638710050634315,3403.355402599055,67.00692389730874,
153,3498.3581379886814,0.7688950262322947,3425.7394562867617,67.05502483429309,
154,3521.216687910176,0.7739190474011578,3448.1235099744686,67.10243723360064,
155,3544.0752378316706,0.7789430685700209,3470.5075636621755,67.14917058024987,
156,3566.9337877531652,0.7839670897388841,3492.8916173498824,67.19523484144977,
157,3589.79233767466,0.7889911109077473,3515.2756710375893,67.24064038851115,
158,3612.6508875961545,0.7940151320766105,3537.659724725296,67.28539792438117,
159,3635.509437517649,0.7990391532454736,3560.0437784130027,67.32951841737041,
160,3658.3679874391437,0.8040631744143367,3582.4278321007096,67.37301304141539,
161,3681.2265373606388,0.8090871955832,3604.811885788417,67.41589312280574,
162,3704.0850872821334,0.8141112167520631,3627.195939476124,67.45817009350257,
163,3726.943637203628,0.8191352379209262,3649.5799931638307,67.49985545063359,
164,3749.8021871251226,0.8241592590897895,3671.9640468515377,67.5409607220168,
165,3772.660737046617,0.8291832802586526,3694.348100539244,67.58149743723844,
166,3795.519286968112,0.8342073014275158,3716.732154226951,67.62147710387626,
167,3818.3778368896064,0.8392313225963789,3739.116207914658,67.66091118846387,
168,3841.236386811101,0.844255343765242,3761.500261602365,67.69981110165718,
169,3864.0949367325957,0.8492793649341052,3783.8843152900718,67.73818818721584,
170,3886.9534866540903,0.8543033861029684,3806.2683689777787,67.77605371435925,
171,3909.812036575585,0.8593274072718315,3828.652422665485,67.81341887300628,
172,3932.6705864970795,0.8643514284406947,3851.036476353192,67.85029477156463,
173,3955.5291364185746,0.8693754496095579,3873.4205300408994,67.8866924369128,
174,3978.387686340069,0.8743994707784211,3895.8045837286063,67.92262281613861,
175,4001.246236261564,0.8794234919472842,3918.188637416313,67.95809677985278,
176,4024.1047861830584,0.8844475131161473,3940.57269110402,67.99312512669634,
177,4046.963336104553,0.8894715342850106,3962.9567447917266,68.02771858879166,
178,4069.8218860260477,0.8944955554538737,3985.3407984794335,68.06188783801944,
179,4092.6804359475423,0.8995195766227368,4007.7248521671404,68.0956434927324,
180,4115.538985869037,0.9045435977916,4030.1089058548473,68.12899612493841,
181,4138.397535790532,0.9095676189604632,4052.4929595425547,68.16195626761257,
182,4161.256085712026,0.9145916401293263,4074.877013230261,68.19453442206951,
183,4184.114635633521,0.9196156612981895,4097.2610669179685,68.22674106535452,
184,4206.973185555015,0.9246396824670526,4119.6451206056745,68.25858665736907,
185,4229.83173547651,0.9296637036359159,4142.029174293382,68.29008164784871,
186,4252.690285398005,0.9346877248047789,4164.413227981088,68.32123648288193,
187,4275.5488353195,0.9397117459736422,4186.797281668795,68.35206161114989,
188,4298.407385240994,0.9447357671425052,4209.181335356502,68.38256748960258,
189,4321.265935162489,0.9497597883113684,4231.565389044209,68.41276458866575,
190,4344.124485083983,0.9547838094802316,4253.949442731916,68.44266339690735,
191,4366.983035005478,0.9598078306490948,4276.333496419623,68.47227442504236,
192,4389.841584926973,0.964831851817958,4298.71755010733,68.50160820939847,
193,4412.700134848467,0.9698558729868211,4321.101603795037,68.53067531460235,
194,4435.558684769962,0.9748798941556843,4343.485657482744,68.55948633575032,
195,4458.4172346914565,0.9799039153245473,4365.8697111704505,68.58805189970144,
196,4481.275784612952,0.9849279364934106,4388.253764858157,68.61638266577653,
197,4504.134334534446,0.9899519576622737,4410.637818545864,68.64448932567049,
198,4526.992884455941,0.994975978831137,4433.021872233571,68.6723826026037,
199,4549.851434377435,1.0,4455.405925921277,68.70007324974357,
