,temperature_K,ref,889,44,18,9
0,298,59.83596110539674,59.83596110539674,59.83596110539674,59.83596110539674,59.83596110539674
1,303,53.5008651586152,54.8720034798707,54.19494538789519,53.57105059809353,54.74415152702297
2,308,7.272432798440065,7.207104589830201,7.245963209190486,7.9795234977124325,8.318361800882132
3,313,6.529770495459171,6.5307202766700625,6.489144956240096,7.27594625947406,7.589794493474117
4,318,5.940113370533569,5.916113637251004,5.931431695556282,6.6456692552373795,6.7817051248006806
5,323,5.528364871547368,5.4147767284450445,5.362772666283704,6.087122418218443,5.927964902981515
6,333,4.924391232407618,4.903291305152146,4.454791752642919,5.164994905822733,4.256586088445985
7,343,4.421041504988108,4.409347518745283,4.033046366702377,3.0573303080726784,2.8603793897703738
