,pressure,p/p0,fugacity,uptake
78,1783.9668938765826,0.3920934385675576,1746.9354297087466,33.7511139596366
79,1806.8254437980772,0.39711745973642076,1769.3194833964533,33.78382543955257
80,1829.6839937195718,0.4021414809052839,1791.7035370841602,33.81560216701827
81,1852.5425436410667,0.4071655020741471,1814.0875907718673,33.84651987520548
82,1875.4010935625613,0.4121895232430103,1836.471644459574,33.87664587281059
83,1898.259643484056,0.4172135444118734,1858.855698147281,33.90603991633866
84,1921.1181934055505,0.42223756558073655,1881.2397518349878,33.93475507821724
85,1943.9767433270451,0.42726158674959974,1903.6238055226945,33.96283857174637
86,1966.8352932485398,0.4322856079184629,1926.0078592104014,33.990332509335076
87,1989.6938431700346,0.43730962908732607,1948.3919128981086,34.017274582050746
88,2012.5523930915292,0.4423336502561892,1970.7759665858152,34.043698656578
