,pressure_Pa,fugacity_Pa,p/p0,uptake,metastable_gas,metastable_liq
0,1.0,0.979242067610702,0.0002197873962310666,0.00019887775680479166,,
1,23.85854992149465,23.363295755317573,0.0052438085650942275,0.004753698804374673,,
2,46.7170998429893,45.74734944302444,0.010267829733957389,0.009325553183557099,,
3,69.57564976448396,68.13140313073131,0.01529185090282055,0.013914801611485138,,
4,92.4341996859786,90.51545681843818,0.02031587207168371,0.018521815740466373,,
5,115.29274960747324,112.89951050614505,0.02533989324054687,0.02314697838441573,,
6,138.1512995289679,135.28356419385193,0.030363914409410036,0.02779068376688268,,
7,161.00984945046255,157.6676178815588,0.035387935578273196,0.03245333779120117,,
8,183.8683993719572,180.05167156926566,0.04041195674713635,0.037135358333353484,,
9,206.72694929345184,202.43572525697252,0.045435977915999515,0.0418371755582094,,
10,229.58549921494648,224.8197789446794,0.05045999908486267,0.04655923225987869,,
11,252.44404913644115,247.20383263238628,0.055484020253725834,0.05130198422699478,,
12,275.3025990579358,269.58788632009316,0.060508041422589004,0.05606590063383854,,
13,298.16114897943044,291.9719400078,0.06553206259145215,0.06085146445829933,,
14,321.01969890092516,314.3559936955069,0.07055608376031533,0.06565917292777573,,
15,343.8782488224197,336.7400473832137,0.07558010492917848,0.07048953799421383,,
16,366.7367987439144,359.12410107092063,0.08060412609804164,0.07534308683959944,,
17,389.59534866540906,381.50815475862754,0.0856281472669048,0.08022036241332775,,
18,412.4538985869037,403.89220844633434,0.09065216843576795,0.08512192400299728,,
19,435.31244850839835,426.27626213404125,0.09567618960463112,0.0900483478402969,,
20,458.17099842989296,448.6603158217481,0.10070021077349428,0.0950002277437853,,
21,481.02954835138763,471.04436950945495,0.10572423194235744,0.09997817580049495,,
22,503.8880982728823,493.42842319716186,0.11074825311122061,0.10498282308843433,,
23,526.7466481943769,515.8124768848687,0.11577227428008376,0.11001482044219801,,
24,549.6051981158716,538.1965305725756,0.12079629544894693,0.1150748392640506,,
