macrostate,P_up,P_down,term_1,term_2
52,0.0047308774443,0.010273643355,-3.3736032799414335e-18,9.157360190152775e-39
53,0.0046513201199,0.0079191738398,-3.4511640544663885e-18,8.487212472518424e-39
54,0.004353689684399999,0.0062925038082,-3.604845378122349e-18,8.254481240361441e-39
55,0.0045424509876,0.01074686848,-3.606823819704331e-18,1.0116074485060536e-38
56,0.0046590261125,0.0083706415662,-3.635240738103366e-18,1.1751056179633882e-38
57,0.0043022632832,0.0073795747384,-3.7780854632491106e-18,8.626094756581669e-39
58,0.0043332686365,0.0065349808084,-3.859134280247832e-18,1.0522770072614566e-38
59,0.0046786226231,0.0071696868495999995,-3.901310504792226e-18,1.1665650324282567e-38
60,0.0044402773838,0.01031356938,-3.937046758831294e-18,1.20891064226071e-38
61,0.003931601537999999,0.007618564096100001,-4.0855843958612215e-18,1.0824095965600234e-38
62,0.0042718522315,0.007552780751199999,-4.1269579685447e-18,9.526913938280679e-39
63,0.0042836431681,0.007223338174,-4.106122356412405e-18,1.099396224761039e-38
64,0.0038284997989000004,0.0068197767610000005,-4.299695345567359e-18,9.266437825514767e-39
65,0.0040805410299,0.007510986762100001,-4.310995161988063e-18,8.939764183752369e-39
66,0.00416817473,0.006925149598899999,-4.347067983907063e-18,9.351989667571225e-39
67,0.0040237325427,0.007744817465999999,-4.499426212403628e-18,9.703766959897674e-39
68,0.0038599705463000004,0.007314333463,-4.594948654294133e-18,1.1577716589105777e-38
69,0.003969359286900001,0.0076547018657,-4.596634892449626e-18,1.0993046635706377e-38
70,0.0038608871340000002,0.008140142614300001,-4.734243710603828e-18,1.0904353226736669e-38
71,0.004507017080100001,0.007330434971300001,-4.634283037226514e-18,1.1623793800961179e-38
72,0.0040654318214,0.006652173586800001,-4.7177769223209546e-18,1.500276048640699e-38
73,0.0038538449815,0.0072198409174,-4.917222230939359e-18,1.1930686371035588e-38
74,0.0040586544184,0.0077743354657,-4.8497636458965006e-18,1.297331773084376e-38
75,0.0037193037497,0.0075800370292,-5.021140332721163e-18,1.5277187397591235e-38
76,0.0036326179717,0.0072523079188,-5.057066487370887e-18,1.372532567453609e-38
77,0.0038528484051999997,0.0081895456059,-5.138428008594631e-18,1.262316233204005e-38
78,0.0039286428852,0.0084749353639,-5.225253396002096e-18,1.3239824690660886e-38
79,0.0036620161536,0.0068646376313,-5.322398913736053e-18,1.2860333252231787e-38
80,0.0040365277212,0.0077939930888,-5.3757982858132875e-18,2.2313947847852718e-38
81,0.0043049925018999995,0.0047283066551,-5.395624170416131e-18,1.1182331351385477e-38
82,0.0041635348517,0.0060376967244,-5.481418510788807e-18,1.2966236722905778e-38
83,0.0036769987265,0.0084571740104,-5.5527938426032444e-18,1.4148329459236967e-38
84,0.0035585454773,0.0077914779411,-5.582108503975491e-18,1.2232826505657378e-38
85,0.0039498115691,0.0040596440408,-5.698718555065962e-18,1.1697843614288464e-38
86,0.003480125018,0.005501921698600001,-5.715038163736606e-18,1.3707266444949747e-38
87,0.0036814753043000006,0.006681865544399999,-5.78824445845388e-18,1.328888879825168e-38
88,0.0034551384671,0.008842713860700001,-5.8715412739493635e-18,1.430066643821547e-38
89,0.0037619405209999997,0.006617420988800001,-5.924439478598721e-18,1.60563034585578e-38
90,0.0036984436957,0.006644069408100001,-5.917268800371154e-18,1.5297965674678788e-38
91,0.0036562021797,0.0076189731137,-6.0613071941267896e-18,1.828077820687524e-38
92,0.0035316039817,0.0074945133325,-6.175690487281799e-18,1.6076310992944847e-38
93,0.0032877969978,0.0056457393631,-6.1947379170639e-18,1.7231310680749889e-38
94,0.003611234081,0.007564087991600001,-6.313591750097108e-18,1.2229555438440182e-38
95,0.0037444294471,0.0052356495282000004,-6.351709719675581e-18,1.4500412332564083e-38
96,0.0034275631398000004,0.0065233436304,-6.348388373615525e-18,1.849549829579457e-38
97,0.0029957234379999996,0.0050944170277,-6.5004062159014844e-18,1.1788761665870445e-38
98,0.0033389026075000003,0.004870186230899999,-6.4753507804081165e-18,1.273752907225348e-38
99,0.0032260248714,0.006804727755,-6.59393759487658e-18,1.4787724436692984e-38
100,0.0036301166314,0.0079366669935,-6.633944359968988e-18,2.1546041921810666e-38
101,0.0034471706795,0.0061654861218,-6.6344253926309246e-18,1.4694857264876513e-38
102,0.0026970616619999997,0.0055968058366,-6.883341964086092e-18,1.5342012497055945e-38
103,0.003364698699,0.005647683852500001,-6.831062611488312e-18,1.6104767513076825e-38
104,0.0030041158804,0.0056350102902000005,-6.964690680350137e-18,1.418287166779143e-38
105,0.0035487510934,0.0051056669622,-7.08632690037226e-18,1.532238781084908e-38
106,0.0034418660409000004,0.0053591254212,-7.170617550844701e-18,1.7466341855942075e-38
107,0.00316113181,0.0055981722943,-7.068453181894209e-18,1.537172591398478e-38
108,0.0032504966387,0.0058146349296,-7.230959256533486e-18,1.4970977876865994e-38
109,0.0032016432435000002,0.0056752292198,-7.273829725353281e-18,1.603272561614635e-38
110,0.0032877680249000004,0.0055347732223,-7.410693974902104e-18,1.7896023986992824e-38
111,0.0031007563425999997,0.005272217272700001,-7.438919623037432e-18,1.6155456754158505e-38
112,0.0033945058026999997,0.0047499933214999995,-7.472916675796699e-18,1.4164161112194268e-38
113,0.0029018825250000002,0.007264194385600001,-7.509992208293154e-18,1.7606595393253348e-38
114,0.0031904954686,0.0043683178749,-7.543494533838722e-18,1.7857089498377884e-38
115,0.0028977449578,0.0061341504081999995,-7.666421481638983e-18,1.595776054349548e-38
116,0.0032459886383000005,0.007963718283899999,-7.675714257608509e-18,2.355287610972757e-38
117,0.0031473531669,0.0053411170763,-7.739466532575237e-18,1.596104521375936e-38
118,0.0029801243141999996,0.0064633959662,-7.827271770912637e-18,1.7795371032433513e-38
119,0.0029477320819000005,0.005638559191300001,-8.008834400297366e-18,2.0425085112631766e-38
120,0.0031605987062,0.0070590681637999995,-7.968014866505656e-18,2.058317292835093e-38
121,0.0029393645390000003,0.006051612817799999,-8.092576462665667e-18,1.9343998205015534e-38
122,0.0030539556709,0.0071650112927,-8.175078344958531e-18,1.8527027741265354e-38
123,0.0030567102671,0.0045685158337,-8.23913935565339e-18,1.8453723228452316e-38
124,0.0029871902045,0.0044212311063,-8.201134382021996e-18,2.0206117984631694e-38
125,0.0030114717343,0.0040623138801,-8.335664319688812e-18,1.7323481167771254e-38
126,0.0029462637971999998,0.0048378274201,-8.358466432432061e-18,2.0074663274659394e-38
127,0.0029455740686,0.0058426535945,-8.603820920164935e-18,1.697350264839862e-38
128,0.002927134964,0.0049586923885,-8.503130649305618e-18,1.484203123531849e-38
129,0.0031729533616,0.006022521791899999,-8.453500011948875e-18,1.6958219335861477e-38
130,0.0026422145964,0.006697072557,-8.725359673584678e-18,1.632429636694327e-38
131,0.0030109330552,0.005748119144,-8.907779591597843e-18,1.9368286987952568e-38
132,0.0031120385727,0.0050059304039,-8.834597884730526e-18,1.7150321442705667e-38
133,0.0029108941074,0.0043818613239,-8.882857963748988e-18,1.9010179845416571e-38
134,0.0028701195279,0.0047066518138999995,-9.006361522715488e-18,2.3818727352828267e-38
135,0.0027647494587,0.0043635677896000005,-9.093603683502858e-18,2.3550946604768957e-38
136,0.0029296216942,0.0056967814469,-9.18848529139917e-18,2.955457627336269e-38
137,0.0028878009005,0.0052782024742000005,-9.349036186855932e-18,2.0644335505698944e-38
138,0.0027014035626,0.0036915792698000004,-9.219959657152838e-18,2.1869495815392094e-38
139,0.0027812933909,0.0040292112028,-9.356595737340034e-18,1.7848231455701557e-38
140,0.0025908517446999995,0.0045722088096,-9.436902176961578e-18,1.9108809890903214e-38
141,0.0025481303405999996,0.004531403754899999,-9.502084529653762e-18,2.375693554934204e-38
142,0.0027943064763999996,0.0048743908721,-9.576348424848413e-18,1.929825462349005e-38
143,0.0027366351646999996,0.0049313109326,-9.646182205248796e-18,2.298495131430519e-38
144,0.0027720768631000004,0.0045740909543,-9.648107765241115e-18,1.9925546064749518e-38
145,0.0027029506631,0.0048487614044,-9.729898073640132e-18,2.3492406904400405e-38
146,0.0026786766712,0.0042927073045,-9.865286595360559e-18,1.8401259779583449e-38
147,0.0027157760526,0.0044167297911,-9.920934037829153e-18,2.1889073706016548e-38
148,0.0027798826837,0.005737097563399999,-1.005969232325791e-17,2.5802715174293237e-38
149,0.0027344471905,0.0044145717849,-1.0065965799003923e-17,2.1461686994520462e-38
150,0.0027297920643,0.0037326466495999997,-9.978864526673566e-18,1.707650091807977e-38
151,0.0026164356801,0.0037329334232,-1.0286547685797427e-17,1.9153599232531697e-38
152,0.0025088590014,0.005346343186,-1.0165309213929517e-17,2.5349877209857276e-38
153,0.0024513577909,0.0040165513049,-1.0299062389172494e-17,2.740192820856647e-38
154,0.0024669961918,0.0038069606345,-1.0491824998564879e-17,1.9809285708852613e-38
155,0.0025051530738,0.004764040700899999,-1.0373284383886854e-17,1.9312515837403186e-38
156,0.0024575305176,0.004738501030100001,-1.0609645237413882e-17,1.9881486303213705e-38
157,0.0026841004125,0.0057848285063,-1.0685637535302763e-17,2.3374225027050312e-38
158,0.0026742415038,0.0056617045124,-1.0698472366904088e-17,2.402278912437649e-38
159,0.0024180537783000003,0.005351131936699999,-1.0817668478903996e-17,2.0783375428296883e-38
160,0.0025634470575,0.0045355283961000005,-1.087439459593249e-17,2.040929702371863e-38
161,0.0026689323827,0.0040714065221,-1.0777896099383381e-17,2.1294536921794652e-38
162,0.0022909956821,0.0037467952263999997,-1.0956287280579905e-17,1.959712230372976e-38
163,0.0025950483354000003,0.0037979356800000004,-1.0893915451397966e-17,2.5573677795600954e-38
164,0.0024952480671,0.004474038019800001,-1.0943732845049681e-17,2.426161018166072e-38
165,0.0026916838939999997,0.0058708823284,-1.1112735694391666e-17,2.3437415287830595e-38
166,0.0023064849025000002,0.004403143858,-1.1151377523614744e-17,2.437732097498908e-38
167,0.0021886742727,0.0044900111904,-1.1263140519875163e-17,2.304204615101062e-38
168,0.002669830691,0.0038749451618000003,-1.1209750785639456e-17,2.1608047237026348e-38
169,0.0023106691846999997,0.0048607892563,-1.1383472296073191e-17,2.1493713988960224e-38
170,0.0021837872746999997,0.0040374703155,-1.1517858414750674e-17,2.573863737586974e-38
171,0.0025040026428000003,0.0042333037359000006,-1.1513360850787416e-17,2.478559970479159e-38
172,0.0023146817856,0.0042641012017,-1.1767134247614349e-17,2.1059548352562046e-38
173,0.0024769214015999998,0.0038808167719,-1.1630745275624556e-17,2.4216063396452996e-38
174,0.0024190083426999997,0.0050293584353,-1.1838304451843084e-17,2.473417238458361e-38
175,0.0026004550629,0.0059022448734,-1.1785701228870045e-17,2.2688641686130395e-38
176,0.0023588268838000003,0.0049759308797,-1.1922233399971186e-17,2.4886991666658887e-38
177,0.002313192008,0.0045888537351,-1.2073246942380515e-17,2.694041709861276e-38
178,0.0024437458129,0.005033663383,-1.2047434282453487e-17,2.833795512659278e-38
179,0.002272195146,0.0052100994371999994,-1.2096640530796907e-17,3.0283598334038554e-38
180,0.0023580505895,0.0046209657182,-1.2258122330700406e-17,2.416479181619199e-38
181,0.002358517355,0.005324520773699999,-1.22396260143352e-17,2.8773820269981955e-38
182,0.0025890258104,0.0046598919387,-1.2304390089748464e-17,3.104089713425752e-38
183,0.0022966914829,0.0038330664405,-1.2344917908123823e-17,2.5726672128048885e-38
184,0.002336755155,0.0039315289708,-1.2412688981966565e-17,2.1187657687230283e-38
185,0.0022041444540999997,0.0039992471483,-1.2451956521555686e-17,2.5465824129182645e-38
186,0.0025952102505,0.0052389000247,-1.2600092538232921e-17,3.161425195617229e-38
187,0.0023974962343000002,0.005085158354199999,-1.2719658017636068e-17,2.262314088087654e-38
188,0.0022689813871,0.0035087679232000003,-1.2729315203616587e-17,2.330183196057334e-38
189,0.0022822962128000003,0.0049623231181000005,-1.2877020548163283e-17,2.8275888127019885e-38
190,0.0022111861581,0.0050503092543,-1.2928632927712053e-17,2.4462706743639603e-38
191,0.0021871300452,0.0038912529306999997,-1.291509557914894e-17,3.552810404897781e-38
192,0.0025872187419,0.00489608746,-1.2875264192199148e-17,2.6166324371155314e-38
193,0.0022352578210000002,0.0039020643046,-1.3023110362593678e-17,2.1538617884108164e-38
194,0.002198945827,0.0051186976288,-1.3215988909189257e-17,2.928481946414051e-38
195,0.0024342199273000003,0.0044268717299,-1.308426718605045e-17,2.833660437393652e-38
196,0.0021906307728000005,0.003947102516,-1.325547964022708e-17,2.529265741504047e-38
197,0.002542938534,0.0041972623484,-1.3106521822712612e-17,2.9513725117334625e-38
198,0.0023130608651,0.0032693472356999996,-1.3394904626780287e-17,2.461787941546204e-38
199,0.0021469610104,0.0035891316371,-1.3483254281739727e-17,2.307402839090336e-38
200,0.0024763422192,0.0047231540351,-1.3515831116881603e-17,2.3865606755887473e-38
201,0.0024660588793,0.0047251062247,-1.3597486509721191e-17,2.819362472170337e-38
202,0.002486861685,0.0041728040072,-1.3603097058454873e-17,3.2352433196791887e-38
203,0.0022693467812,0.0035311983726999995,-1.3825829259172345e-17,2.919200062123949e-38
204,0.0022486730859,0.0032038729491999994,-1.380839889099932e-17,2.6761403388626224e-38
205,0.0022623149641,0.005271810417199999,-1.3950082770678975e-17,2.823210300557153e-38
206,0.0024373614431,0.0042876616061,-1.3862463931809867e-17,2.8430053984904406e-38
207,0.0023495968024,0.0052914472954,-1.3950561092151985e-17,3.556784962434017e-38
208,0.0022670473985000003,0.004727648035199999,-1.4100951796899712e-17,3.448001499533419e-38
209,0.0023444504373,0.0042080371719,-1.401109179774943e-17,2.8462320272289394e-38
210,0.0023057258949000002,0.0051180345494,-1.4223595404861323e-17,2.821393816067202e-38
211,0.0021476756344999998,0.0040236218647,-1.4284692561591043e-17,3.215420651585632e-38
212,0.0024168209939,0.004745729723100001,-1.4382828907011156e-17,3.0589047418479214e-38
213,0.0024576519452,0.0042047886979,-1.427935284481793e-17,3.7944508484970004e-38
214,0.0022943539783000003,0.0040800848645999995,-1.4326647191700203e-17,3.1331117584437534e-38
215,0.0021241445705,0.0037111174843,-1.4553565737340313e-17,2.8785935056721835e-38
216,0.0023648557154,0.0041347314976,-1.4600813594097568e-17,3.3084825143221605e-38
217,0.0025645692876,0.0044786394827,-1.440539325092062e-17,2.9050228483433573e-38
218,0.0024832915056999996,0.0036499555433000003,-1.463678910755141e-17,4.84607575809641e-38
219,0.0023830251254,0.0045735365636000004,-1.4816992558802507e-17,3.887570043879699e-38
220,0.0026932173515,0.0044854944738999996,-1.473792900901757e-17,3.338776643580447e-38
221,0.0022288647569000002,0.0046010434230000005,-1.4945113804950436e-17,2.793750233364802e-38
222,0.0023942602171,0.0042336991047,-1.495572289873993e-17,3.2003889362242856e-38
223,0.0025370403934,0.0041523031295,-1.503706958250696e-17,3.152101890667065e-38
224,0.0023692989685,0.004109372573,-1.5039977598361508e-17,2.9681581960265897e-38
225,0.0019961831972,0.0040750951303,-1.538316433549653e-17,2.7628070096190245e-38
226,0.0022940008843000004,0.0044648631253,-1.5245277012082182e-17,4.705993304858353e-38
227,0.0022917385677,0.0038705481204,-1.516061991477634e-17,2.899908838698866e-38
228,0.0021282665643,0.004546860800600001,-1.535339516816071e-17,4.4912758767415077e-38
229,0.0023296742189,0.004516989208,-1.549633113962508e-17,3.522481990681753e-38
230,0.0025638900769,0.0040523623369,-1.529535231502241e-17,4.4029180589317134e-38
231,0.0021307195337,0.003955591625599999,-1.5551905113428812e-17,3.090742701458407e-38
232,0.0022644415431999996,0.0041282363229999995,-1.566842293533569e-17,2.9645361086159196e-38
233,0.0024429598972,0.0043849670796,-1.5644442754185286e-17,3.5270922678808295e-38
234,0.0023107937167,0.004256069176199999,-1.5819820370198062e-17,3.2983367634365645e-38
235,0.002360877347,0.0038929470646,-1.590738983453379e-17,3.2716716553221995e-38
236,0.0027540596202,0.0042013781281,-1.5659679622738443e-17,2.96868959675695e-38
237,0.0025609960299000003,0.004475051052199999,-1.5797739342507796e-17,4.79793603467144e-38
238,0.0020578301368000002,0.0042013879095,-1.611753066841754e-17,4.067147773658579e-38
239,0.0025219417025999996,0.0043091931952,-1.6058494807828725e-17,3.884719356708141e-38
240,0.0023665729596,0.004534011301,-1.607061849109512e-17,3.3376236170454735e-38
241,0.002614538651,0.0038101314883000003,-1.602175380802982e-17,3.52446299270036e-38
242,0.002572379326,0.004865324612,-1.6246044803495327e-17,3.564315850554574e-38
243,0.0020886603480999998,0.004079069686,-1.649715322018663e-17,3.622862810571169e-38
244,0.0022605491458000003,0.0037046330703000003,-1.6327670869773138e-17,3.839574199394635e-38
245,0.0019054198809,0.003959415944199999,-1.674697816995982e-17,3.0624720349862455e-38
246,0.0025969427176999998,0.0042930395281,-1.644000922735129e-17,3.5847830010427726e-38
247,0.002294916495,0.0045344234016,-1.6640535362706898e-17,4.195865913798546e-38
248,0.002147863382,0.0039202297954,-1.6753061861090334e-17,3.2756583717889637e-38
249,0.0020571329944,0.0041665731137,-1.6872680167150096e-17,5.768105167150639e-38
250,0.0024035591556999998,0.0042720345522,-1.6739667848878237e-17,6.103537304389158e-38
251,0.0024816211129,0.0044355270396,-1.6835940275148102e-17,3.69024194959139e-38
252,0.0021302492562,0.0036583479744,-1.70268377820311e-17,3.5167853481798977e-38
253,0.0022941680616,0.0038054415889,-1.7096699534014627e-17,6.147675231185503e-38
254,0.0026158360629,0.0040065642584,-1.6741955919807462e-17,3.902176258494679e-38
255,0.0019101045858,0.0042763103873,-1.7365515155108847e-17,3.6842093211975543e-38
256,0.0025428712843,0.0036229291066,-1.7152057517896605e-17,4.388056053327212e-38
257,0.0022523223973000004,0.004196980256,-1.7259646624657587e-17,5.412966934438564e-38
258,0.0023429597109000003,0.0042933588908,-1.7335352012331575e-17,4.236960541558208e-38
259,0.0022817727691,0.0037719005394000003,-1.738187034411809e-17,3.9979105980652964e-38
260,0.0026129509111,0.0043339933907,-1.7394632500155528e-17,4.1150685324982033e-38
261,0.0024680529237,0.0040385869308,-1.755086027562473e-17,4.316063139780323e-38
262,0.0025003128121999997,0.0038909959949,-1.755299155550208e-17,3.4455041911183796e-38
263,0.0023585060141,0.0042159447104,-1.759184231498912e-17,4.5314157788174214e-38
264,0.0023933762156,0.0044114374607,-1.7677460133235775e-17,3.9393372523743617e-38
265,0.0024118916545,0.0043964063723,-1.7646573906472263e-17,3.614795091269613e-38
266,0.0023658341269999997,0.0041074722959,-1.79468599904946e-17,3.0991786013216575e-38
267,0.0021085857987000003,0.003563744102,-1.814459792418161e-17,3.967179600031128e-38
268,0.0026257799256,0.0039723557252,-1.783414488807974e-17,4.1477306628925136e-38
269,0.0021052879735,0.0035711577755,-1.8175648929145524e-17,4.5850693174345293e-38
270,0.0022854392196999997,0.0032226084878,-1.81328710922834e-17,5.42342576578508e-38
271,0.0025351142186,0.0044029058893,-1.8213949878630183e-17,4.723191854779005e-38
272,0.0023671802652,0.003590014217,-1.8245490709449975e-17,3.99059768235706e-38
273,0.0023969508746999996,0.0034695657927,-1.8323316424011116e-17,3.7553706633231687e-38
274,0.0021126039994,0.0036436044300000004,-1.859000542299305e-17,4.192720377021457e-38
275,0.0020993375314,0.003426391843,-1.867327359076522e-17,4.097077295187296e-38
276,0.0024276125763999998,0.0035593466508,-1.8452817402571528e-17,3.7763093470797174e-38
277,0.0023159206162,0.004380082012,-1.8504896383377827e-17,4.423274962908971e-38
278,0.0022895448267,0.0034706917245,-1.8702057633094005e-17,4.843453350189294e-38
279,0.0022439970847,0.0038326346559000002,-1.87172682406508e-17,4.681282724668922e-38
280,0.0021648734290999998,0.0036982618999,-1.8748517522773957e-17,4.743766163815473e-38
281,0.0023574453204,0.0032510387744000002,-1.8833786379358045e-17,4.159376796150417e-38
282,0.0025386035375,0.0039675790392,-1.871767535152514e-17,6.123722216966557e-38
283,0.0023259182423,0.0037210094975999998,-1.906986704630023e-17,4.531760706163634e-38
284,0.0020483599307,0.0036525000129,-1.9160235228402023e-17,3.8624628255526886e-38
285,0.0022896166618,0.0035364788938,-1.9272448311722606e-17,4.6678916576619825e-38
286,0.0020986438735,0.0037032813374000004,-1.9290317396452885e-17,6.623802034044978e-38
287,0.0024553776088000003,0.0032643816212,-1.917359593789115e-17,4.096465345552136e-38
288,0.0023755869268,0.0043550684695,-1.9243360386847895e-17,5.364908429123084e-38
289,0.0022703597731999997,0.0032116925384999997,-1.9394454954141748e-17,4.831765479717629e-38
290,0.0024649364206999996,0.0042265806837,-1.9454919734138405e-17,5.55014357826952e-38
291,0.0022423315649000002,0.00356707735,-1.9697131001142534e-17,4.670082592510744e-38
292,0.0023955631395,0.0032993263145,-1.9458784812011383e-17,4.615284710722181e-38
293,0.0023551685745,0.0034744680931,-1.9720076574755658e-17,3.8818497661922117e-38
294,0.0023505733775999998,0.0038896771849,-1.9720413710056893e-17,3.4671290998117554e-38
295,0.0021377430645,0.0034866642606999998,-1.9973196687879572e-17,4.1037780360296975e-38
296,0.0023058669963,0.0033009880952,-1.9880246126913963e-17,4.025786086653118e-38
297,0.0023966101227,0.0034218520041,-1.982350691667481e-17,4.3515920687077174e-38
298,0.0022835177861999997,0.0033782092438000002,-2.0065780995777805e-17,4.040728579329611e-38
299,0.0021622187591,0.0031611081628,-2.0144621862117833e-17,4.187909239741213e-38
300,0.002697871226,0.0043604349318,-1.974305177346866e-17,5.64013176984294e-38
301,0.0023042604323000003,0.0034322236961,-2.011206082594777e-17,4.71703473491499e-38
302,0.0027635574689000002,0.00429212002,-1.9926121716218514e-17,4.9054029177179e-38
303,0.0022148956631,0.0037853623467,-2.0454885500920062e-17,4.0031610620599957e-38
304,0.0023300212299,0.0031650649014,-2.0341973650452743e-17,4.228570922163978e-38
305,0.0022305545818,0.003408613545,-2.04438289645017e-17,4.675908833067033e-38
306,0.0023492948462,0.0033142594062000002,-2.048531299842927e-17,5.016745721221142e-38
307,0.0023514061737,0.0033624262024000004,-2.0601806960016815e-17,3.832435430455037e-38
308,0.0024090575185,0.0037960602917,-2.0488833976643382e-17,4.814156536269402e-38
309,0.0023460299236,0.0036079359552999997,-2.0810770593817317e-17,4.928157714232008e-38
310,0.002489855703,0.0034693929845999996,-2.0720959956464425e-17,4.4653297263702684e-38
311,0.0025564118233,0.0034106325754,-2.0767643827984883e-17,7.302011547119973e-38
312,0.0021954969504000004,0.0029537579605,-2.0965791983614244e-17,4.587655123342795e-38
313,0.002419776164,0.0028912919961,-2.101248080257433e-17,5.01667827163882e-38
314,0.0022031017134,0.0036552556398000004,-2.122404253607643e-17,4.616848122668077e-38
315,0.0025214249758000002,0.0035297649705999996,-2.0997176233617937e-17,4.129588324613356e-38
316,0.0021776599775,0.0032838257185,-2.12853251787744e-17,4.925520195017839e-38
317,0.0022109489188,0.0036611789354000003,-2.125488077476527e-17,4.7009345197927733e-38
318,0.0025742860559,0.0038943372775000003,-2.1239509437877012e-17,6.374008875565031e-38
319,0.0020722159526999997,0.0033035163575000004,-2.155311354385018e-17,3.7740843857338385e-38
320,0.0022211672119,0.003451397209,-2.1564275609093516e-17,5.611389895397137e-38
321,0.0023454590656,0.0032204609414,-2.148150462173732e-17,4.3970507637601114e-38
322,0.0021227768842,0.0032116629200999998,-2.175530417410797e-17,4.3655961888638045e-38
323,0.0023283492546999998,0.0035731978340000003,-2.1658719606893246e-17,4.37997329899717e-38
324,0.0022469046071999996,0.0030476145890000004,-2.167109956805492e-17,4.3010629320128266e-38
325,0.0023739509662,0.0030512557581,-2.1865529963148445e-17,4.878885045972113e-38
326,0.0025842500026999997,0.0040248592253,-2.170826419486669e-17,5.733356762152101e-38
