macrostate,P_up,P_down,term_1,term_2
280,0.0020115916399,0.0070422361721,-1.8159150362604692e-17,6.14456106734624e-38
290,0.0020799872839,0.0079279537249,-1.8762176508071113e-17,7.70078201274573e-38
300,0.001881247103,0.0079961270745,-1.9389625676121205e-17,5.139810175388276e-38
310,0.0018851642962,0.0065322785349,-2.0097545387377063e-17,5.905644822223901e-38
320,0.0019757043687000002,0.0062991676689,-2.0756414363998958e-17,5.526924134439833e-38
330,0.0020245830134000002,0.005707578442899999,-2.149260958061991e-17,5.221156910631845e-38
340,0.0018383979954000001,0.0061141803932,-2.2143072172035075e-17,5.299131801560207e-38
350,0.0019013946991,0.006213714883100001,-2.2775120416346975e-17,5.8619456788951e-38
360,0.0019616275159,0.006729268449199999,-2.328062782287269e-17,7.161096903756237e-38
370,0.0017639559513,0.0058221678749,-2.4279867828718973e-17,6.210035454262431e-38
380,0.0020438800512,0.0061847488858999995,-2.4600560190695152e-17,5.265992618552892e-38
390,0.0020668991359,0.005877256656399999,-2.5407764611731255e-17,8.248391342801201e-38
400,0.0020610419100999997,0.0064618748213999995,-2.6005089181061082e-17,1.2542749335892169e-37
410,0.0019870822104,0.0060297891296,-2.6740756023467104e-17,8.690505390603464e-38
420,0.0020655493337,0.0058997699045,-2.7320287780888384e-17,9.228235621929276e-38
430,0.0020954331843,0.006584073989,-2.805351534193462e-17,1.604918361007575e-37
440,0.0017508516632000002,0.0050287308752,-2.906883683111595e-17,5.79783796380139e-38
450,0.0020787618749000003,0.0059192850161000005,-2.929262148758836e-17,6.225733983023165e-38
460,0.001934062308,0.0045686955922,-3.009986480380741e-17,8.805001572065567e-38
470,0.001916129509,0.0052520138878,-3.0906064353808564e-17,7.331963766643275e-38
480,0.0020811903045,0.0053046421773,-3.141924762964719e-17,6.176185257144041e-38
490,0.0019514105854999998,0.0046380835003999995,-3.218060748483187e-17,8.555813876121479e-38
500,0.0017181149484,0.0048307247711000005,-3.305198392498116e-17,1.0702401336282967e-37
510,0.0019902281515,0.0047430486625,-3.34205591191327e-17,7.910286550525747e-38
520,0.0019913726261,0.0047618499159,-3.4049072458236484e-17,8.44369365785456e-38
530,0.0017958563632,0.0044486611648999995,-3.511236225403068e-17,1.078132063960694e-37
540,0.0021056156966,0.0048182784379,-3.546533409531222e-17,9.923141976946963e-38
550,0.0021160274495,0.0042830400466,-3.624968854395816e-17,7.099500954562225e-38
560,0.0020752601056,0.0045288669423000005,-3.6889183402522073e-17,1.2294199248000441e-37
570,0.0021133423207999997,0.0049081533305,-3.750961127043244e-17,1.1377660695213507e-37
580,0.0021104947406,0.0049658732841999995,-3.822839131854618e-17,8.323756386850113e-38
590,0.0022187183972,0.0043607683775,-3.8942391896575504e-17,1.1914922064697159e-37
600,0.0019873621429999998,0.00449227751,-3.964031054845122e-17,1.0305438720312498e-37
610,0.0021525513326,0.0042246032163,-4.0356652470127424e-17,1.102336301030249e-37
620,0.0024034831899,0.004034499036400001,-4.0731941369720397e-17,1.2066641839181952e-37
630,0.0021689045539000002,0.0042922131874000005,-4.1753358431759656e-17,8.606744145714565e-38
640,0.0020318576322,0.0039541179771,-4.2550140019713913e-17,9.764675921173012e-38
650,0.0025915665855,0.0039991027018,-4.277814977638293e-17,9.411366208470249e-38
660,0.0024530340641999997,0.003962058793399999,-4.362747901174156e-17,8.962361280327686e-38
670,0.0023309288961999995,0.0045486898858,-4.4440889012607655e-17,1.0160479893145592e-37
680,0.0025113021608,0.0039249547206,-4.5113779497351296e-17,8.633329789074472e-38
690,0.0022127323329,0.0042108334829,-4.598624188946481e-17,1.168376378793191e-37
700,0.0022915802286,0.004055745098,-4.6718506084200884e-17,1.142658767946964e-37
710,0.0024685940800999997,0.0036581718006,-4.729359701664104e-17,9.133956002799569e-38
720,0.0023472759341,0.003981698662199999,-4.804049194481358e-17,1.1541733478182075e-37
730,0.0023151926948000003,0.0036571689277,-4.8918196583807934e-17,1.1454085056224819e-37
740,0.0021902131205,0.0038566057657999997,-4.961199641639805e-17,9.043602547266559e-38
750,0.002084104743,0.0037651037996,-5.0403938762005196e-17,1.019016587021999e-37
760,0.0019525279944,0.0035688771398,-5.105315495495992e-17,9.597854419935926e-38
770,0.0021847463547,0.0040095840969,-5.1584558214176014e-17,1.0664389739592965e-37
780,0.0023057455286999997,0.0039821964457,-5.243873945893299e-17,1.5451482203325825e-37
790,0.0019070464306999999,0.0036879569848000003,-5.349167482303035e-17,9.438982805208184e-38
800,0.0026070824831,0.0040634352549,-5.3722530322071774e-17,9.762570253432797e-38
810,0.0017053189105,0.0039079320679,-5.4932560036138194e-17,1.0402979546513928e-37
820,0.0020092002384,0.0038517777934,-5.566852742096008e-17,1.0742969555391008e-37
830,0.0017818616769,0.0036746742060999996,-5.630334406831029e-17,8.974100047984034e-38
840,0.0017835660928,0.0042854317688,-5.711281017653567e-17,1.1052140561812326e-37
850,0.0019792375936,0.0037747380956999997,-5.772674314238355e-17,9.418796399051377e-38
860,0.0018770029142999999,0.004159229374,-5.858195535823414e-17,1.6520748385404125e-37
870,0.0024440849472,0.0044163301155,-5.876615618529203e-17,1.2196419076240945e-37
880,0.0021992811838000004,0.0042556715731999996,-5.972293006324978e-17,1.047431561346518e-37
890,0.0017283517025999998,0.0042837756678,-6.062696575926733e-17,9.708762783812976e-38
900,0.0021046498396,0.0042494252992,-6.110172087498273e-17,1.6400824054754664e-37
910,0.0022988690538000003,0.0043201211811,-6.1867669789887e-17,1.1219861625777512e-37
920,0.0022425753306999996,0.0043787430788,-6.241796158062747e-17,1.1970696351836424e-37
930,0.002055382125,0.0041128638188,-6.359571261198978e-17,1.1358594931386593e-37
940,0.0023480323389,0.0040862862845000006,-6.398489196564872e-17,1.4150119698304302e-37
950,0.0021182972530999996,0.0040959151069999995,-6.476173871025653e-17,7.813035352429539e-38
960,0.0020557920111,0.0041005144305,-6.56490289760498e-17,9.958886595762722e-38
970,0.0018348742985,0.0039352330665,-6.649466657577047e-17,9.235422126279816e-38
980,0.0017975850366,0.0039712991449,-6.714135008300968e-17,1.3772270751033524e-37
990,0.0015404383675999998,0.0035380144689000003,-6.807463383763376e-17,9.536863446731962e-38
1000,0.0014335898387999998,0.0034013062170999996,-6.892324060537431e-17,1.5465124831798286e-37
1010,0.001272819119,0.0033651308337,-6.969765840517366e-17,1.0897803375155498e-37
1020,0.0011163535877,0.0028735593081,-7.073840364131397e-17,1.2537456460851928e-37
1030,0.00094962783503,0.0035233589354000004,-7.131956501281742e-17,8.835016959461994e-38
1040,0.0007534793963400001,0.0028796752398,-7.258107905277555e-17,1.0515210572576653e-37
1050,0.00074333940565,0.0029512586017,-7.317756010549652e-17,1.237100796638136e-37
1060,0.0006448036656900001,0.0029367478524,-7.398148584656323e-17,1.0280721607086424e-37
1070,0.0005608065467999999,0.0029648255508,-7.475567144660072e-17,1.0103028919875837e-37
1080,0.0005608392032999999,0.0033888249011999995,-7.544335820214242e-17,9.442312160800892e-38
1090,0.0005094860336399999,0.0028497640711,-7.642419628455063e-17,1.4901536195042276e-37
1100,0.00034073626214,0.0023888790044999998,-7.736668142330735e-17,1.1182759106002693e-37
1110,0.00035835379021000003,0.0026036623219000002,-7.822295180863604e-17,8.138911782420953e-38
1120,0.00026913277658,0.0027331606566999996,-7.901719385604607e-17,1.1705976451072876e-37
1130,0.00024031435709999998,0.0027633644461,-7.957856268358736e-17,2.4105639590757005e-37
1140,0.00026127430933,0.0029929999821,-8.051796077845029e-17,8.227114761471611e-38
1150,0.00023139532793,0.0031295784216999996,-8.130551311737245e-17,1.1055204922457299e-37
1160,0.00014652983703999998,0.0027000176923,-8.216731915386612e-17,8.588607932950269e-38
1170,0.00011257636392,0.0028720686375,-8.287523398036698e-17,9.335599155891211e-38
1180,0.0001056946069,0.002658004782,-8.373877552767194e-17,1.1450649888537173e-37
1190,0.00012828872273,0.0028088128323,-8.451874953634235e-17,9.339898095584138e-38
1200,8.673492653e-05,0.0029136316526,-8.534148340729437e-17,1.0816526880715892e-37
