macrostate,P_up,P_down,term_1,term_2
960,0.0021690279678000003,0.0030578588687,-6.606166109573017e-17,1.0164610746471918e-37
970,0.0017277445990999997,0.0029359229865999997,-6.699795207741359e-17,1.061705477240378e-37
980,0.0019820476541,0.0031119216161,-6.746721134080016e-17,1.379744432830518e-37
990,0.0016284866616,0.0028279748059,-6.853958009278189e-17,1.0304289190399505e-37
1000,0.0015069950855999999,0.0029499457671,-6.946414893381182e-17,9.97086255422416e-38
1010,0.0012417585074000002,0.0024349531263,-7.030138584059842e-17,8.02674374646898e-38
1020,0.0013461758349000003,0.0026420845689999997,-7.098621314124936e-17,1.2840338047702847e-37
1030,0.0011105729698,0.0026824464541999994,-7.176013664264137e-17,9.257172529760755e-38
1040,0.0008743461602899999,0.0023492381812,-7.276807926599075e-17,8.859421811286272e-38
1050,0.0007159712114800001,0.0022284015876,-7.386094616176987e-17,1.3104107246897194e-37
1060,0.0007974394179,0.0023389809191999996,-7.437794418169195e-17,9.94172036668766e-38
1070,0.00066379324483,0.0022271769907,-7.52227982921057e-17,9.455648816129994e-38
1080,0.00050761665449,0.002452468827,-7.593364178720397e-17,1.2574620821884869e-37
1090,0.00047198891585000007,0.0022017044132,-7.685716422454914e-17,9.539350996801792e-38
1100,0.00045823756746,0.002223192836,-7.795171255921889e-17,1.4199346833096564e-37
1110,0.00030291521225000003,0.0024629155359,-7.842709666095081e-17,1.0329234901214159e-37
1120,0.00028527638398000003,0.0023562259233000002,-7.932420210229255e-17,9.633639021652496e-38
1130,0.00024550904625,0.002388635647,-7.994805323012648e-17,1.0899418347756083e-37
1140,0.0002377466044,0.0021388994379,-8.093513423535996e-17,1.4680769324476706e-37
1150,0.00022505311859,0.0022985839364000004,-8.171366817778879e-17,9.550811693849378e-38
1160,0.00017208269777,0.002181286924,-8.249335384373381e-17,2.558266740041607e-37
1170,0.00014798856354,0.0022279864375999996,-8.339000765448906e-17,9.352190204837474e-38
1180,0.000144503238,0.0024170417646,-8.422769261656051e-17,1.0333400607734419e-37
1190,0.00010751523199,0.0023785821333,-8.485126347188273e-17,1.4491740517020468e-37
1200,0.0001065866946,0.0020987793502,-8.561331508975886e-17,1.0037946234115928e-37
